monthly_income,avg_monthly_spend,credit_limit,num_transactions,account_tenure_months,cash_withdraw_ratio,late_payment_count,age,region_risk_score,marketing_score,app_login_count,employment_type,debt_to_income,payment_delay_ratio,repayment_issue
40663.882321575285,19242.2511867208,14904.664229890332,33,67,0.2508700178674141,1,66,0.2485184254475592,60.09080731790211,8,salaried,0.4732025101427987,0.029411764705882353,1
21088.76979595718,19092.863858517725,14359.077875556459,40,11,0.6455797298698813,1,26,0.37979956064730597,40.575522619733704,17,salaried,0.9053569289839714,0.024390243902439025,1
25866.001160462274,6082.436361478032,16740.619891454637,27,84,0.47343661882713695,0,63,0.5241097542403395,47.037070935631775,25,self_employed,0.23515178568751474,0.0,1
29029.202837442528,24027.471709983576,20990.865897647353,45,47,0.012859671904415254,1,67,0.20040416966047744,70.01723526115256,22,salaried,0.8277000179623395,0.021739130434782608,1
18760.55509195123,6322.554543430073,53297.28645842986,36,49,0.11497978555412372,2,28,0.09782803860234104,33.24203501389333,20,salaried,0.3370131913710066,0.05405405405405406,1
24092.045258323396,21261.342400008143,22380.4281686494,33,69,0.13332141126870792,2,39,0.27741958776141695,81.91877112135884,22,salaried,0.882504667911609,0.058823529411764705,1
22137.692114964935,22181.575959803267,28630.06124254575,35,26,0.06485867738082982,2,56,0.31956280628936573,38.82690822085589,15,salaried,1.0019823134503107,0.05555555555555555,1
22904.082286010595,8176.873194039405,30951.24443675788,27,94,0.04474555288162982,0,30,0.34076407098150907,32.30723815039232,21,salaried,0.35700505665025895,0.0,1
16168.110385365426,11104.809374226794,28166.05518900882,46,12,0.22324503629578268,1,21,0.7174534728998461,51.98463531032802,19,salaried,0.6868340894232339,0.02127659574468085,1
22243.476858327154,8122.821914359209,26183.76362670588,30,75,0.13904686539825384,1,41,0.6841255134043264,83.12522396509806,16,salaried,0.36517770877704836,0.03225806451612903,0
,12128.162861794934,17705.793523911383,26,79,0.11638095003010529,2,67,0.2814819004237564,21.335510966116924,22,other,0.45116877744031714,0.07407407407407407,1
39358.11438439233,11630.480638332603,44704.285205323395,29,50,0.5530710965639194,1,55,0.20637610860270178,47.88476422265462,18,self_employed,0.2955040102974225,0.03333333333333333,0
32328.624701826127,18974.423875705037,50641.102366569794,35,37,0.14936835688604794,0,24,0.1493444574870301,57.143975258848336,16,self_employed,0.5869233241658202,0.0,1
52118.38179115706,24092.092069927312,14929.127613689212,26,56,0.18352484082801984,0,26,0.47663262723482297,50.50474937803297,14,self_employed,0.4622571008913217,0.0,0
,25035.690727467638,18799.583478802597,35,89,0.36121847304889226,2,25,0.1560806538894896,55.728825050045145,23,self_employed,1.5449580223965065,0.05555555555555555,1
31223.56117561153,10373.651783118517,24393.363343566238,41,113,0.183020729188838,0,41,0.4178036957809525,39.22950376741589,16,salaried,0.3322379444411771,0.0,0
,12159.306915497464,19195.127922557967,41,83,0.07514897343224458,2,29,0.34009646558090906,41.004172311029286,20,salaried,0.5129963004271373,0.047619047619047616,1
52887.44067394266,6263.239445174503,32115.303617212343,36,112,0.2113090444222404,1,65,0.1870732874632717,47.773660292612,19,self_employed,0.11842583731340142,0.02702702702702703,1
15941.49418223528,9296.17654187311,20849.906215466784,33,73,0.5513100134344154,1,59,0.300817216886066,33.05167868145873,23,salaried,0.583143363827996,0.029411764705882353,1
15742.372844638281,20623.433048152714,57398.28040353355,38,118,0.17778368646026133,1,65,0.2504214620875927,49.329703978397156,15,salaried,1.310058734581228,0.02564102564102564,1
17330.841549856057,27639.806319323903,40810.390946181375,37,18,0.11323498962552253,3,65,0.18773131659903788,44.16882059492748,17,salaried,1.5948334787905016,0.07894736842105263,1
9418.599752368485,7665.944511496778,28981.150379486415,44,55,0.3130345496273532,0,39,0.15628206505825343,42.94932222267697,18,self_employed,0.81391551961522,0.0,1
17848.914826527776,10233.184321469053,38539.73986333731,25,42,0.20411282685100438,5,47,0.38115204841661177,54.807596188979566,25,,0.573322491643026,0.19230769230769232,1
16258.106670258574,13201.918109829141,39619.042327731426,40,102,0.6608491191509567,1,42,0.20305802926027008,22.690107602010443,19,salaried,0.8120206354642631,0.024390243902439025,1
23392.19069331981,15154.798924444149,22084.21500591671,35,22,0.13196545724100994,2,54,0.18828370198868954,46.563648449252696,19,salaried,0.6478571897403331,0.05555555555555555,1
25253.054313800265,9280.571575168076,20217.906768876917,31,90,0.5100596080315074,0,20,0.1922809649989573,84.76030648422292,17,other,0.36750293488643226,0.0,1
46651.87207457922,16168.61780604501,27649.144662937924,38,113,0.42450843248335673,1,48,0.28041777274694507,33.708354705115624,20,salaried,0.3465802568479422,0.02564102564102564,1
32214.422509475706,10794.287023178802,36372.6589476171,32,71,0.19279820453171592,1,28,0.49066652907194974,69.2825074472662,19,salaried,0.3350762230800108,0.030303030303030304,1
17487.446116921277,13273.12347237238,28244.983328939747,30,47,0.2494727058015405,0,28,0.18586875242054343,50.81984181369048,17,,0.7590086844944719,0.0,1
15377.091738609353,17082.808938896116,15491.569182742494,30,8,0.09551802121832323,5,41,0.2699572226144365,40.95563286677873,25,other,1.1109258648697522,0.16129032258064516,1
26816.366451746206,13398.392571796427,20312.900272828858,27,94,0.16923377055654815,2,21,0.5140219512416863,30.1903751070529,19,salaried,0.4996349000490319,0.07142857142857142,1
12989.631187012781,10977.756292787082,26215.588605064633,36,71,0.1917331255596498,2,35,0.2324194681518848,52.09522947927848,13,salaried,0.845116857802922,0.05405405405405406,1
45824.92822132676,12716.75365136611,26200.061536975634,32,51,0.27367802965156846,0,59,0.15086770962091034,71.80095658722014,30,salaried,0.27750733378012754,0.0,0
35304.8648646541,12838.922655099259,53658.20981940551,44,41,0.038097981103890594,1,25,0.2425000579633629,44.161832822048545,11,self_employed,0.3636587395057021,0.022222222222222223,1
18257.47271717818,11310.593422346472,16562.629807972393,32,104,0.2967227005504438,2,32,0.36624689284620665,48.7855786289484,20,other,0.619504878772433,0.06060606060606061,1
,11891.055666208513,32111.07401908093,28,4,0.22811973680550274,2,52,0.18092125188740166,65.15556275285498,19,salaried,1.0712172122241541,0.06896551724137931,1
37856.15834774126,27429.9627719051,45305.76598983254,32,109,0.3097161701519249,0,38,0.26131155116635224,55.113061870194215,19,other,0.7245838978149178,0.0,1
,17195.684868258773,59575.959697296246,30,41,0.33209599633665376,4,34,0.4326867678562424,26.41586330413132,14,salaried,0.8172826277658874,0.12903225806451613,1
36138.95053288198,11696.37047546638,23352.536853510963,37,23,0.21610968342163228,0,52,0.34717905829407064,51.48330823782776,22,salaried,0.3236499760784179,0.0,0
,18281.21816534351,31952.327599032295,36,42,0.32322966653369295,0,29,0.03902327519923201,72.68352365998398,20,other,1.5705102170011012,0.0,1
17330.96371532112,11496.308118207404,32840.44536114168,38,103,0.2369235757861103,1,20,0.4451338590052547,49.44588220298753,20,salaried,0.6633392295458045,0.02564102564102564,1
22072.714349550173,22649.79515438993,28808.293863694802,43,84,0.36152094841420984,0,31,0.1513574247331893,8.877658557839347,22,salaried,1.0261445328245964,0.0,1
22444.306152500765,15777.481588153367,25988.364031170117,38,56,0.29741887245395854,1,62,0.16232155037319132,55.823224873866096,15,salaried,0.7029614317747767,0.02564102564102564,1
,12729.96618466671,31338.146933592263,33,114,0.27715622517190625,2,48,0.2942560390345112,47.02315340683946,17,self_employed,0.6919374094615381,0.058823529411764705,1
28258.22862547399,16341.654479353429,11089.0550594601,36,112,0.23463310357989012,2,36,0.3663024948594578,22.56358379118175,18,self_employed,0.5782971995853233,0.05405405405405406,1
14370.773833463783,6588.663051473875,34157.051218119865,40,14,0.44437238694250186,1,23,0.6674308920608222,24.811878649193236,21,other,0.45847656694252015,0.024390243902439025,1
20807.071960237172,8046.19541139787,28117.91695759774,38,83,0.3107777843942534,0,48,0.12297821597686924,64.62660714933213,20,self_employed,0.38670483894967767,0.0,1
23112.254476971113,7806.669778692106,24887.819501682272,36,39,0.051780629050210164,1,26,0.3304205956732435,39.0142588160738,19,other,0.33777188575310196,0.02702702702702703,1
27059.015897074478,14247.324200249082,55072.27918769278,38,112,0.17920738461041788,1,63,0.40360206942613897,36.38755428896012,15,salaried,0.5265278033185771,0.02564102564102564,0
,29133.143291182685,21242.79575173392,41,40,0.21571227875097462,3,32,0.23168625451913935,49.465421586024966,18,self_employed,0.9949983486558698,0.07142857142857142,1
14046.705499780786,36464.157317019,23363.339945180443,36,17,0.24983152595412908,1,24,0.5541673014893483,40.33695502520092,17,self_employed,2.0,0.02702702702702703,1
11924.54704879684,17803.01307174144,54016.43633307281,33,9,0.276506102683976,0,25,0.6513115984074744,51.500729416666175,16,salaried,1.4929718503259815,0.0,1
,16737.048490696914,20106.100255545378,34,80,0.1083674928584783,2,53,0.3365157373652211,46.959199558449946,18,salaried,0.4558047618295337,0.05714285714285714,1
25157.858823587678,5940.354077763689,22191.38991518946,46,52,0.2398003209377612,2,26,0.08921466287216026,32.00006629859536,20,salaried,0.236123197900852,0.0425531914893617,1
16327.488629542218,10465.053949721378,25553.794614330665,26,67,0.20288179791176952,3,65,0.08578162374759936,42.33203302157923,16,self_employed,0.6409469445770357,0.1111111111111111,1
,9372.145379719086,36107.54295964653,39,104,0.41271163641309394,1,47,0.3096400210783673,56.641299819636565,21,salaried,0.22878708252458638,0.025,0
23069.573267760115,10103.31211032654,28932.791289577723,42,69,0.10073825360180858,1,65,0.34979843365924534,50.62877060357938,16,salaried,0.4379496747972355,0.023255813953488372,0
35302.84637860743,12386.163497998748,17112.78507780083,25,103,0.24739320999877507,0,29,0.5087701406279678,48.770862764122526,12,salaried,0.35085452785202126,0.0,0
,10802.78488977336,22331.22054808778,30,46,0.14719223314893098,0,23,0.28950626474935837,79.06076361769077,19,salaried,0.4773772822917497,0.0,1
50226.55600814631,5482.492352130838,21751.23786815531,40,33,0.5294493873279689,1,22,0.24360635179347317,60.96556288078303,30,self_employed,0.10915525148173857,0.024390243902439025,1
44450.71547452413,18705.25192943993,26185.801992278222,41,45,0.43849204039802214,3,44,0.3143175418310727,62.78661897232014,13,salaried,0.42080879305891944,0.07142857142857142,1
19938.6301110835,8244.203599691218,31227.215352653733,37,79,0.0036463126914103305,0,42,0.2767856616082314,47.51047388307613,23,salaried,0.4134789378086925,0.0,1
32488.07508036186,14878.330266978552,31143.848181794398,32,50,0.13056794723713933,1,46,0.20010681604189232,53.30217785526912,18,self_employed,0.4579628134377247,0.030303030303030304,1
28513.997323110187,33973.53782792211,14449.222503156585,34,84,0.3806384938101579,0,33,0.6212837193762979,43.53350015711461,23,self_employed,1.1914687878709678,0.0,1
38080.30974807859,8833.238026419993,39041.45641902208,46,83,0.3185924572064802,3,57,0.31283839792126084,61.66324648286192,25,salaried,0.23196339748433087,0.06382978723404255,1
14973.400647357746,4278.555000069011,29389.68660686818,28,83,0.3138897673969471,1,51,0.09072331900740355,48.34400143851435,17,salaried,0.28574370651225567,0.034482758620689655,1
,11746.353137892025,43677.405757564666,47,63,0.2786279058639385,0,42,0.27174658510212185,53.33566623395835,20,other,0.4053021324925524,0.0,1
33636.59178982702,21926.074757150534,31428.468917304443,28,77,0.39267998276018706,3,66,0.45245832527678004,52.409169532327525,19,salaried,0.6518518550913892,0.10344827586206896,1
10899.848896674714,32249.45279229749,39555.61895167371,36,86,0.36714649065961885,1,59,0.3439142782045905,49.72749677891818,18,,2.0,0.02702702702702703,1
13721.189488490121,7682.518349609951,31675.2487706685,38,12,0.20641657904207494,0,56,0.17540766417557763,94.07282100733656,20,salaried,0.5599017749922011,0.0,1
9743.02700247565,16705.856916071338,43095.72204508164,31,31,0.07011122501096098,1,22,0.6206849372156791,40.00071083757916,21,salaried,1.7146475024472856,0.03125,1
19776.255230006067,10835.795106657028,32298.876412216843,31,50,0.0,0,54,0.40081535489842207,39.86432704761961,21,salaried,0.5479194610219289,0.0,1
29349.09242580638,12737.723711086639,25996.82420924601,42,100,0.23445419121443492,0,32,0.12836461012055375,60.41145120217635,19,salaried,0.43400741414022326,0.0,1
40172.6952357112,43912.50920334004,59596.50152921946,31,83,0.0,2,53,0.0942934736723874,41.07246501387231,12,other,1.0930934293973973,0.0625,1
22689.054627095284,6793.104633594591,36723.16349315545,28,64,0.2876495085513114,2,43,0.17758692806094226,45.628904579766605,14,other,0.29940007396704227,0.06896551724137931,0
42253.65839335456,14975.680250166348,32886.27075409703,43,118,0.2037952692823885,0,20,0.03530683377946363,33.70383569966573,16,other,0.3544232811926563,0.0,1
12682.259634320142,16489.21693719908,17210.818613221712,37,108,0.5415866554692158,1,31,0.5738321878925388,57.3733687910388,22,other,1.3001797323701467,0.02631578947368421,1
11143.894230550157,21776.873699640713,17138.66556130409,34,15,0.301469390873846,3,27,0.25437809668269923,57.563858667262274,21,self_employed,1.954152942329714,0.08571428571428572,1
21542.455047903077,13961.969095587785,29805.565558090748,39,46,0.24561622306565223,1,38,0.10076761951413787,45.272119101148334,15,self_employed,0.6481141106963494,0.025,1
25684.068593368836,15346.193514882221,28308.92540430266,32,49,0.00757454204045066,1,28,0.2705046895621586,60.72225032720109,16,self_employed,0.5974985411323941,0.030303030303030304,1
21740.281319315072,11200.99782306856,21699.773512174226,35,105,0.06065183720259937,2,47,0.08928492262440406,22.128124793996125,22,salaried,0.5152186238324834,0.05555555555555555,1
9633.7049420147,15079.735830849,28263.993098645402,42,66,0.35220312133994036,1,33,0.4530750969171134,39.397198977284845,18,salaried,1.5653101191715937,0.023255813953488372,1
21255.09657022876,11447.921636302728,46911.56088551297,41,93,0.20303550085164002,0,46,0.37813731949315993,47.45031220683604,25,self_employed,0.5385965478198492,0.0,1
,17671.480545119517,34316.81911209754,33,55,0.6303063622059251,1,37,0.3913018872076948,32.41576254645571,14,other,1.351878559372566,0.029411764705882353,1
28792.46556387254,11312.633044517666,18045.41692569307,34,92,0.23754230577471078,0,61,0.2898198737943556,23.769304438719168,22,self_employed,0.3929025466548525,0.0,0
25505.242504776943,15830.52278458232,25873.431503289892,50,94,0.27533834202081303,2,60,0.34614832211650626,45.38156052442329,23,self_employed,0.6206772110328839,0.0392156862745098,1
15124.150037754556,13184.955633266545,20297.677136345057,26,79,0.0524654527783108,2,25,0.22593396740578447,60.410301305911126,19,salaried,0.8717815943608611,0.07407407407407407,1
17933.992854258835,22175.040040761647,23489.41162054802,23,78,0.3921147348272973,1,52,0.4119927400911868,69.23162587139768,17,self_employed,1.2364809231813472,0.041666666666666664,1
14419.180684723804,13054.299529946868,23277.31399645435,30,46,0.1111418668876335,2,56,0.4036391370717513,41.79068175191941,16,,0.9053426692805826,0.06451612903225806,1
21481.091479541283,6015.744467869272,22761.460279471692,34,30,0.3286618122866031,2,61,0.29667512124934164,60.9982375643239,17,salaried,0.2800483613041126,0.05714285714285714,0
32275.281196699358,23573.17460702095,17338.809987528723,39,4,0.3717689971255943,0,44,0.5218719013620511,59.54813057113501,16,other,0.7303785972725054,0.0,1
14849.323408352631,8887.672334742465,25727.631821831594,32,103,0.26427898886020396,2,32,0.4522257014725657,68.27912261501746,15,salaried,0.598523723292552,0.06060606060606061,1
,9954.75044232548,22110.045397447186,40,59,0.5135456403455955,3,42,0.11925236182067946,44.74713454468998,24,self_employed,0.3694228121213955,0.07317073170731707,1
17816.797171839487,10218.472775212053,9649.80472617935,35,59,0.15839453925246255,0,55,0.12298677364398106,23.022492572229886,21,other,0.5735302858677068,0.0,1
16040.160171019603,24797.475730865248,55190.17396699309,42,36,0.5013310319682323,5,52,0.09304764684989654,51.05278778634117,23,,1.5459618524051797,0.11627906976744186,1
21103.366489821747,5109.958713982269,39382.20639651152,35,89,0.05935809721001467,2,40,0.1597010593220635,34.793093885454155,18,salaried,0.24213950491959782,0.05555555555555555,0
14558.103673041363,54829.67495495587,23583.314925107366,30,60,0.36985427378194535,1,53,0.3441643011493747,39.14742336406989,28,salaried,2.0,0.03225806451612903,1
17650.868674945395,21487.476672938104,27080.973283061543,29,54,0.22863797780628153,1,55,0.6918342429141433,45.48171283920227,19,salaried,1.2173608601733352,0.03333333333333333,1
13641.185525291157,14771.53816633666,17852.89534826825,38,111,0.14378011133300977,0,36,0.2877407941270993,44.91608552976285,13,salaried,1.0828632261433433,0.0,1
48333.97715849912,13033.753566280402,48703.34571546494,46,31,0.0008081876901975815,3,29,0.31352927220582644,52.12338900343692,15,salaried,0.26966027487329436,0.06382978723404255,1
22339.359927186943,15191.621438213253,52263.37109277967,35,37,0.21089962841247817,1,42,0.3808834221904488,60.547344746294264,19,other,0.6800383488035882,0.027777777777777776,1
16649.072644042815,16890.474328004217,28419.840940389222,44,77,0.20142773797289423,1,63,0.35121704819392097,44.483966250860504,23,salaried,1.014499407211595,0.022222222222222223,1
23994.789084909207,17860.502931233103,38493.15550825188,33,50,0.27593593344316875,1,21,0.17065507054966808,55.93546259912007,21,salaried,0.7443492363292296,0.029411764705882353,1
,17154.60637290243,28605.388055895124,45,35,0.3587222464466109,1,54,0.20750641932313021,50.22224014895758,22,,0.8146092159035452,0.021739130434782608,1
20163.1540368075,13909.276999905296,16850.67671991628,27,117,0.12873007403419823,1,33,0.3666008861979634,64.03241593817668,23,other,0.6898363705655447,0.03571428571428571,1
28160.24977313794,12224.50363251745,23291.920525635334,44,77,0.51374015217559,1,66,0.21472633340287525,47.17112223340525,23,self_employed,0.43410494335097843,0.022222222222222223,0
29822.042611734003,12480.553880088242,28174.56186700432,33,75,0.16921979315415725,1,64,0.22369397565113974,48.816099863381666,21,self_employed,0.4185009740136831,0.029411764705882353,1
17815.061691952717,12237.879209318691,22946.215465803485,37,80,0.34032909685410995,2,60,0.21510735130049946,44.3839932800164,25,salaried,0.6869400410129757,0.05263157894736842,1
17495.040220007464,22252.208555510777,24921.13089516878,44,11,0.26352510748949254,2,21,0.3967467696076342,47.56627190062257,22,salaried,1.2719152557341924,0.044444444444444446,1
,17450.097674830326,26056.177387656317,37,105,0.22019354295166266,0,38,0.13755557793917875,38.24767807481189,22,salaried,0.8843708452492437,0.0,1
8771.2230507202,3557.541923381887,26152.302772427884,44,50,0.2560085773397548,1,35,0.20443742157602793,36.7610407078473,28,self_employed,0.40559245874949895,0.022222222222222223,1
12015.149310732111,17946.58902574799,27399.785713601945,49,69,0.10895687227440937,1,62,0.6425903683606577,61.63648077924088,16,salaried,1.4936634212042483,0.02,1
38053.55189309838,14583.284982456373,18560.44953645767,35,95,0.19186508011413528,1,63,0.4042513948233303,33.75197475223098,23,self_employed,0.38323058576566893,0.027777777777777776,1
42530.93980229349,13247.724218914074,20932.208908956785,33,85,0.049036712005577604,2,44,0.14116363873541438,45.21322865453145,22,salaried,0.31148439889869745,0.058823529411764705,1
19938.056755487905,11216.786121496485,17161.014768809404,35,38,0.16760944958195956,0,20,0.31958675214274634,65.23014179406495,21,salaried,0.5625817129048492,0.0,1
27739.78061501318,22155.714296692913,37882.15524732596,37,98,0.1799999609473092,1,21,0.15129222160990785,44.709488074945895,15,self_employed,0.7986982523106875,0.02631578947368421,1
24946.78067562611,20463.271169951702,12874.753379470369,42,73,0.37678320441570146,1,67,0.670423315541997,62.431106805283626,24,self_employed,0.8202770303723015,0.023255813953488372,1
75474.6655564535,9435.222590095527,40285.892320603074,29,94,0.20021122099794164,1,46,0.1225816607306237,41.134314189097374,17,salaried,0.1250117840275579,0.03333333333333333,1
34469.49346924058,16045.336558027882,43705.196586729944,40,46,0.18278775643939416,0,21,0.13627982368439778,34.23254590474709,24,salaried,0.4654938307215394,0.0,1
20927.78463421541,8627.883194472613,24203.11915535137,40,84,0.2830060249981059,0,49,0.3773196881583593,26.07761217648769,18,salaried,0.4122693034773805,0.0,1
15029.704528326869,7180.841285386603,10817.300388260199,32,62,0.27712789139838445,2,29,0.17990192674186023,69.69086103908992,20,salaried,0.47777661043520103,0.06060606060606061,0
11584.479092539668,10076.661122779635,23707.37128174808,29,65,0.16134389930275678,1,38,0.511584083626847,32.94693227548377,24,self_employed,0.8698415390355309,0.03333333333333333,1
23894.066759205773,19694.152880477337,26305.55844487397,28,7,0.3091342588778197,1,61,0.3315197628266509,61.2077988518764,22,salaried,0.8242277498822875,0.034482758620689655,1
,20514.890563905556,18888.16138466347,34,89,0.2232029203482918,0,35,0.49819215747386936,35.00079459809926,17,,1.2604219785829704,0.0,1
12470.217946165558,16829.497663282727,22464.095592196554,46,88,0.16110050490174901,3,32,0.12175828384115588,69.76075876909732,27,other,1.3495752629133155,0.06382978723404255,1
,18514.196665166062,45961.91140765574,35,92,0.17567817535915092,0,67,0.11517740819635747,83.1017408692265,22,salaried,1.0886324307051038,0.0,1
14290.936420517764,16852.937100098785,33952.728800807745,41,108,0.39240260340279143,1,69,0.29951810064127266,24.70204910464495,25,salaried,1.1792745138731922,0.023809523809523808,1
43254.5043617261,10009.934032719832,19465.570331358584,32,78,0.18018580101106632,1,27,0.4057130031385227,33.72865348761779,17,salaried,0.23141945978641604,0.030303030303030304,0
31340.16882495326,16225.918418282798,15380.262194045483,30,42,0.2891688004759215,1,69,0.06085023381876421,61.59697795704837,13,salaried,0.5177355140909008,0.03225806451612903,1
,19152.41863961507,23993.636751866034,31,21,0.05763996034293048,2,50,0.3987983792989431,57.69564385048722,25,salaried,0.8722958307841335,0.0625,1
,18759.04093557243,24966.498052110008,30,49,0.417295749758839,1,64,0.35241380518170606,61.65382782140287,16,self_employed,0.47116517466168356,0.03225806451612903,1
22718.783381663474,22811.293406669338,32005.713591468888,42,67,0.16255085887622633,0,44,0.3761575603916306,41.39366674393436,21,self_employed,1.0040719621051772,0.0,1
15607.179620843906,18374.823732400197,22306.628392221915,29,69,0.31004342451158307,2,58,0.1792291073063215,79.81301241535051,18,salaried,1.1773314704381315,0.06666666666666667,1
40507.79205092074,15648.834078140344,32177.568276001126,31,93,0.21226478079953548,0,40,0.5210868024465314,51.770742000346615,21,self_employed,0.38631663899303165,0.0,1
27325.183199139923,21624.18422182752,52960.62087544299,33,20,0.3083251236688688,3,69,0.08340996552147698,31.745561347347206,17,salaried,0.7913646567064243,0.08823529411764706,1
14546.439551195092,13201.231944362242,35790.05562111826,37,52,0.31651603305470394,1,57,0.32194647797841247,46.202772499355824,15,salaried,0.9075232394773654,0.02631578947368421,1
20411.720083645254,8983.603908926547,26454.16845559357,46,32,0.2283005109684843,1,60,0.39573426062897304,31.94649655656751,12,self_employed,0.44011988563984844,0.02127659574468085,0
15517.950019585083,12414.493084583128,25232.73239285773,29,68,0.0,1,48,0.12962164113869018,73.86412037831158,18,salaried,0.8000085751606941,0.03333333333333333,0
12668.578940267931,9554.751125711044,23745.88195444671,37,7,0.4136522664112361,2,25,0.05752242006013046,40.095031057998256,20,salaried,0.7542085951993103,0.05263157894736842,1
31903.500586703685,9859.293345959122,40669.11830254283,33,95,0.22901460065487467,2,37,0.5823590309336558,57.38725227116933,24,other,0.3090348445984685,0.058823529411764705,1
47276.40705075607,12518.547182418379,21599.820726031365,39,99,0.3052009010761099,2,68,0.4262947045624305,42.939902825267296,29,salaried,0.2647948091524476,0.05,1
12588.927924481224,9352.612879068645,27332.39610502875,32,44,0.3537578034862403,0,63,0.39985598124016813,40.7691903535623,20,salaried,0.7429236973293781,0.0,1
27589.421373824127,11630.86142122195,27389.616635843282,34,86,0.18142387792854564,1,54,0.250324034694348,21.34618728078424,17,self_employed,0.42156960320512205,0.02857142857142857,1
16979.176701971108,5698.016437687859,22569.969817258072,48,96,0.3275703184906693,2,46,0.3103084900989438,58.972619044858504,18,self_employed,0.33558849982557626,0.04081632653061224,1
18126.855492697603,14705.578172699674,16641.20384546457,32,108,0.1378596858813639,0,24,0.28069039865069256,69.48771878943776,16,self_employed,0.8112591937759868,0.0,1
17379.427016655758,13366.97596537402,30122.903537832946,35,7,0.3081314284717822,3,26,0.4364225952550375,36.26048627952272,24,salaried,0.7691263902177924,0.08333333333333333,1
15590.292004623396,9249.364412831068,26334.85457677038,38,52,0.25295541452168063,3,29,0.275512803994049,26.821563275019933,22,salaried,0.5932771759559162,0.07692307692307693,1
22458.145394583305,17973.622596268033,32051.016063730644,36,87,0.18662572847493147,0,29,0.13276869439105518,62.04974064106744,21,salaried,0.8003164233055104,0.0,1
15797.70497054275,20371.79371269458,22320.032949947632,27,60,0.25704882554694974,3,47,0.1260218027974379,25.306379763406234,21,salaried,1.2895413448143842,0.10714285714285714,1
24543.01890131098,6480.792368977075,41245.09413314751,43,81,0.09172097899057721,1,55,0.5119536065957372,68.29299403922388,22,salaried,0.26405848420835054,0.022727272727272728,0
21588.25630465882,9478.428861883584,19793.901745187664,40,86,0.29635598915108463,0,29,0.08186209382781556,36.43407315568069,19,self_employed,0.43905486057427,0.0,0
20018.673286214376,9451.095527416612,48982.2907942956,34,10,0.3119233118534228,0,69,0.3914892077214656,33.450608857630606,14,salaried,0.47211398039674274,0.0,1
15320.920635397175,8752.053210914859,14593.437517720804,41,115,0.30184602098561714,2,54,0.18507090330671436,53.72693631696937,17,salaried,0.5712485182316183,0.047619047619047616,1
17488.371752599036,19404.56601331424,31324.929294249665,36,33,0.4753256241311474,1,54,0.03902337474022872,34.427910724828436,14,salaried,1.109569620764176,0.02702702702702703,1
29796.806142702168,12243.840063634627,31773.90831957085,35,14,0.23575394288424759,1,56,0.3980406725925714,39.393333780601864,21,other,0.41091115621576063,0.027777777777777776,1
26913.057992796636,11860.493965748403,20364.63355830086,49,23,0.2460815991808143,2,67,0.35912542514021806,55.309728990065096,22,other,0.4406966301979842,0.04,1
14897.935154277382,5422.227218867052,31211.374611880314,31,96,0.07445958983174505,1,39,0.25676760211170285,13.563314942500305,15,other,0.36395830447082217,0.03125,1
22919.2608726999,17781.93109333769,42101.200487904716,42,64,0.48587042373143574,0,32,0.1877322201837734,74.63628868892484,17,salaried,0.7758509836815245,0.0,1
29749.120554653444,7649.026947429113,12383.415617739598,38,93,0.025278490729823994,1,30,0.5680237657713978,50.654601986986066,26,salaried,0.2571177501995981,0.02564102564102564,1
11296.383255138438,13724.937101792175,32079.121682197914,29,110,0.28428454100498163,2,64,0.28525837651233243,30.60550981394708,18,,1.21498507901182,0.06666666666666667,1
27373.866967631457,15135.823375860822,11241.361127676944,23,92,0.15778283894371228,1,38,0.2238921685324218,34.741319460697376,16,self_employed,0.5529296753636725,0.041666666666666664,0
16897.999082588518,24644.187935686386,19187.55783960331,36,35,0.2593474919011959,0,47,0.11238740500422803,64.87469567391203,20,salaried,1.4584086444340882,0.0,1
27673.746623770316,7413.298940735712,47581.92435769572,40,28,0.05379110918101124,1,57,0.1193653108371849,59.01579402611155,17,salaried,0.26788201256305755,0.024390243902439025,1
16231.29320718947,3433.102086657777,21946.792676666788,29,92,0.38374952046563177,0,64,0.40210256630249896,70.80170985927816,20,salaried,0.21151130984049518,0.0,0
10700.51510273913,14512.016293854113,17838.99396516706,46,102,0.10672306025506903,2,23,0.22122162774047188,39.758857327936475,25,salaried,1.3561979170646945,0.0425531914893617,1
11487.135371661841,30038.345616643805,25102.476732547966,42,42,0.42493796696492303,1,56,0.011391517907418176,54.44875755726204,21,salaried,2.0,0.023255813953488372,1
22454.22291646596,23330.711431370695,55479.408804301725,34,67,0.1108584322215565,2,38,0.17036248133893783,56.39851867675517,19,salaried,1.0390344621662233,0.05714285714285714,1
24437.863729500652,14681.547863068323,14170.409246748786,28,61,0.3962818628656608,1,56,0.4506898142298487,60.429012503783554,27,salaried,0.6007705102858562,0.034482758620689655,1
15340.832601661954,10708.185376630287,18620.93065262895,48,17,0.1253552685416478,2,33,0.37257634127960126,66.90921685148103,17,salaried,0.6980185270693986,0.04081632653061224,1
28436.73242017363,19210.363316867282,45437.86599312992,30,116,0.15780854331022387,3,50,0.19085317008402675,39.241041412334795,28,salaried,0.6755474937492831,0.0967741935483871,1
11332.069285669046,8620.550374186192,51544.243773786875,46,3,0.249723086745382,1,47,0.6533477364560135,48.28744598359279,21,self_employed,0.7607216437591022,0.02127659574468085,1
